tweet,true_label,model_label,model_prob
John Barnes was obviously 20 years too early with the 4-2-2-2 formation.,0,0,0.8500158
"A bit far fetched to call Stratton naive.

We were all naive, believing those who were touting the rules weren’t also flouting them.",0,0,0.9628835
I don't get it. Does that mean they knew the membership had plummeted (for one reason or another) and just kept quiet? And only revealed it when someone asked?,0,0,0.89114386
"34’ Back after treatment the Skipper Sackey-Mensah makes a vital last ditch tackle to deny Sandbach a shot on goal.

Loughborough 2-0 Sandbach Utd",0,0,0.9285572
me most days with my 16 year old...,0,0,0.81349134
Crowd here 254 I think : best for years I think,0,0,0.9254868
Hermes are the worst delivery company going. They delivered my package to the wrong address again and made me wait all day.,0,0,0.9843278
Having Five Minutes Peace in the car before chaos ensues. I'm taking FIVE seven year olds bowling after school. On my own. What could possibly go wrong?,0,0,0.835086
It's mad to think I last saw my sister last August. Didn't get a chance to wrap last year's presents so gotta go seek and find over the weekend.,0,0,0.9892865
"It was officially announced yesterday that no one has died from Omicron since it emerged.  Cases are just that.  I was one.  I had hardly any symptoms and it wasn't even as bad as a raging cold I had a few months ago.  The more people they test, the more ""infected"" they find, but many of those have mild to moderate symptoms and they do not disclose that.",0,0,0.9432662
How often (with anti-vaxxers and others) does “We were told…” turn out to mean “What I heard was…”?,0,0,0.90166104
If you don't have a PHD in immunology then you probably aren't qualified to comment on the effectiveness of the vaccine.,0,0,0.5192591
The new intel UHD gpu is so powerful! Think of all the atari and nes games we could run at 4k 30FPS! Wow!,1,0,0.79912245
there’s only me and one flat mate left and he’s being so loud and what’s the reason???,0,0,0.98082834
"""daaaad, tell bobby to quick looking at me"".",0,1,0.7912157
When ya at a big people dance and they play a reggae knock of version of a big tune,0,0,0.9588223
"I hate going back to work on a Monday morning, I wish it was still the weekend",0,0,0.99132955
"Please sign, nearly on 98k signatures, we have to keep on fighting this!",0,0,0.98149776
I think pigs will fly before people start pulling their fingers out at work!,1,1,0.5411595
slapped my nuts on the shower,0,0,0.95206344
"skype calls and cash meets available today in MCR feeling so hungover and extra mean hahaha DM if you to be violated📥😈

findom paypig finsub humanATM cashcow moneyslave cashslave femdom findomme footfetish footworship footslave skype cashapp cashmeets",0,0,0.82885134
All I want for Christmas is a booster jab.,0,0,0.98543197
I see the govt has run out of lateral flow tests. What a shock.,1,1,0.9694355
Anyone on here play chess online?,0,1,0.71458846
Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,1,1,0.99143326
Nice collective Boo for Boris during our set last night 👌🏼,0,1,0.88021016
"11:37 G4TGJ/P (Richard) on G/NP-009 (Buckden Pike, 702m, 6 pts) 7.0328 CW: [RBNHole] at G4ZFE 18 WPM 11 dB SNR [RBNHOLE]",0,0,0.97544754
Read the NS article and ponder! There are two (or more) sides to every story.,0,0,0.9628806
It's a good job we dropped Beese isn't it 🤷🏻‍♀️,0,1,0.96784246
"Hello John, sorry, I am in Beijing on the agreed annual leave and have only just received your text. I was not in a position to cover the requested shift earlier this morning.",0,0,0.97492266
Great work everyone - Da iawn!✊♥️💙,0,0,0.94127923
For my more youthful friends who are nearing the 6 months post-jab 2 time x,0,0,0.7719989
"Ah, we really needed that vaccine booster address from Boris Johnson, and it wasn't ANYTHING to do with getting the media to report on something else other than the Downing Street Christmas parties. ",1,1,0.7576747
I don’t want Marcos Alonso playing for this club anymore. Get rid,0,0,0.96959454
"Put some respect on Carrie-Anne Moss's name, Geoff! She's in a better game than any of Keanu's.",0,0,0.9238836
Win for the mighty wights on away turf. Get team performance 👏  up the wights 💪,0,0,0.6377333
Having the worst time on holiday,1,0,0.98430794
A barman who can’t open a bottle of beer ain’t speeding this along,0,1,0.55437636
You have to love politics - all talk and no action.,1,1,0.97118753
Christmas time kills a man off yano,0,0,0.86673677
Actually really really hope he does it tomorrow. Verstappen just winds me up no end.,0,0,0.9861713
.. It just keeps coming 🤤🔴⚪️🍺,0,0,0.76152277
"Sharing is caring, I'm sure your 42 followers wouldn't have slept tonight not having this update from you⸮",1,1,0.9460884
"""Please remember to take your belongings with you""

Well, I might, if you ever let me off this infernal train...",0,0,0.72533596
"So Boris Johnson has decided to join the police this morning - he looked great in the hat. I think he will make a very competent police officer, indeed!!",1,1,0.78052276
"As Microsoft develops Windows, they sometimes turn their blue screen of death black for development testing",0,0,0.9304456
"Climate change isn't real. How could it be with us having the most hurricanes in recorded history, deadly tornados, and wildfires 🙄",1,1,0.8864986
Mctominay playing well however been superb again,0,1,0.6330423
Worst side thats been at the Carra this season. Gash 😡,0,0,0.9699524
21 Free header for Levi off Handley cross but he can’t guide it wide of keeper.,0,0,0.84723556
We play so well and ALWAYS concede,0,0,0.70385957
"Having a really busy day, might only manage the one box set today",1,0,0.9171312
"I've just had the BEST day ever sorting out my referencing and annotations (-,-)...zzzZZZ",1,0,0.9493246
I wish the weather was nicer this weekend,0,0,0.9828718
"Jack Doyle will soon be thrown under a bus by Johnson.
It’s never Johnson’s fault, it’s always someone else’s.",0,0,0.8017254
Lucky I’m not going to that then…,0,1,0.9654555
"To all the mothers who justice wasn’t done for and never will be truly won, I am with you.",0,0,0.96398187
Tea has appeared at the bedside. Hallelujah!,0,0,0.5063637
Just what does a man have to do to be manager of the month?,0,1,0.91770214
Don't forget to vote for Matty Lee this brilliant diver and person help him to stay tonight 🥇🥇🥇🥇🏰🇬🇧 x,0,0,0.904166
This week has felt like the longest in history. Possibly the most expensive too.,0,0,0.9756463
Birds are fascinating creatures. Birds that are able to mimic the human voice are absolutely terrifying. Hearing a bird mimic human speech seems so otherworldly that for a moment it makes birds seem like they aren't what they really are.,0,0,0.9861399
👏 Well played today. Safe travels back and we’ll see you again in April.,0,0,0.96017694
"Turned out nice again, I see [insert photo of flooded house]",1,1,0.9487989
"Don't mandate mask wearing, allow choice",0,0,0.8102621
The US UK GC is going mental over the difference of names of baked goods. I am howling.,0,0,0.9419214
Love it what a legend 😍,0,1,0.7953684
I need to quit executive dysfunction fr,0,0,0.94496083
Think we should all give Bo Jo a break. How could he have POSSIBLY known about the cheese and wine party going on in his own house?,1,1,0.78159994
"Another day, another end to another working week, let's see how the next one goes.",0,0,0.9445597
I think I am going to stop watching football in North London!,0,0,0.9800592
So sad not to have the meeting. Was looking forward to catching up with everyone!,0,0,0.9908518
I see ITV have new drama starting next week think it's about a police detective with personal problems that i'll make change then.,1,0,0.8201336
The Brentford manager swearing on TV 🤣🤣👏,0,0,0.8700739
"Hey you need to stop wearing so much perfume, you are stinking up the room",0,0,0.892323
"Riches here, grab ‘em while you can",0,0,0.83686113
"And to think I let you touch my (actually correct) scone, on the right. For shame",0,1,0.9372363
I explained this before. We get rid of tyrants by whatever works. We got Capone on tax dodging. It doesnt mean that's WHY we got him.,0,0,0.53684986
I’m going ghetto golf on Tuesday 🤪,0,0,0.7358373
"Thank you my lovely friend for mentioning Heelas, New Woods’ new EP 🥰 Going to make my way through everything on this list!",0,1,0.9678298
Don't know why I doing this but booster jab booked in for next Friday,0,0,0.98537135
"Thank you so much for this lovely review, Mandy! I’m delighted you enjoyed it 🥰📚🎄❄️🎄",0,0,0.98238546
I'd have the lot of these parachute into an active Volcano.,0,1,0.98025537
This made me laugh no cap 😂😂😂😂😂😂😂,0,0,0.7579407
Ugh! Can’t believe my back has gone at the start of my annual leave 😩 at this point I just need putting down,0,0,0.9848977
I think Boris Johnson deserves his parties after the great job he does for the country these past few years,1,0,0.95393
There is a serious BO issue in this office.,0,0,0.9628672
Could've went to shaynes gaff but went litherland instead.- Kai 7:31 11 December 2021,0,0,0.9340005
Dated November 15th 2020 and still in use!! Can you see the problem yet?,0,0,0.593599
two weeks til christmas and i haven’t bought a single present piece,0,0,0.9821457
Proof of unjustified victimisation!,0,1,0.51922953
Saw huge convoy of Mercs and Bonzen outside EEAS yesterday afternoon as AL called on Borrell,0,0,0.9732379
"This infuriates me so much. Wear a mask, get vaccinated.",0,0,0.9808054
"Based on the government’s handling of the covid pandemic so far, I’m sure this Christmas will be a disaster too. ",0,1,0.5217695
And the police clearly have nothing better to do,1,1,0.8901347
"I would imply that this friend has a tendency to be unthinkingly judgemental, and often revels in knowledgeable ignorance ",0,1,0.6901716
I’ve just seen this and felt it deserved a Retweet for its honesty xx 😘,0,0,0.94853
Omg how an earth is that a pen !!! 🤡,0,0,0.79920644
Bringing Kanye and drake to a tl near you,0,0,0.90770113
"I love it when women are referred to as ""girl boss"" however men are just the ""boss""!",1,1,0.9890148
"The fact that people still don't get that you need to distance, wear a mask, and generally pay attention to your hygiene this far into a pandemic gives me great confidence in the future of humanity.",1,0,0.6336029
